Unnamed: 0;o__Actinomycetales;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Burkholderiales;o__Campylobacterales;o__Cardiobacteriales;o__Clostridiales;o__Coriobacteriales;o__Deferribacterales;o__Desulfovibrionales;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gemellales;o__Lactobacillales;o__Methanobacteriales;o__Neisseriales;o__Pasteurellales;o__Pseudomonadales;o__RF32;o__RF39;o__Rhizobiales;o__Rhodospirillales;o__Spirochaetales;o__Streptophyta;o__Turicibacterales;o__Verrucomicrobiales;o__Victivallales;o__Xanthomonadales;o__YS2
HSM5MD86;0.0;0.0;2.5172114331743294e-05;0.0;0.0010068845732697318;0.000427925943639636;0.0;0.009464714988735478;0.0;0.0;0.0;0.8727927202245352;0.0;0.0;0.0;0.0;0.01964683523592564;0.0;0.0;0.0966357469195625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5MD4R;0.0;0.0;0.1609945335919591;0.0;0.02856639040733557;0.0;0.0;0.7802856639040734;0.0;0.0;0.0;0.0017633574325515782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02839005466408041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLHG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ48;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEET;0.0;0.002463202162811655;0.004385701411835386;0.024752177831180534;0.021988585160708923;0.0;0.0;0.4604986482427155;0.0;0.0;0.0;0.19633523580654852;0.0;0.0;0.0;0.0;0.001021327726043857;0.0;0.0;0.2678281766296185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007810153199158907;0.019945929708621208;0.0;0.0;0.0
ESM5MEEG;0.0;0.0;0.06820993108323026;0.012369676621311186;0.6315603463509454;0.0;0.0;0.22777875949814455;0.0;0.0;0.0;0.05336631913765683;0.0;0.0;0.0;0.0;0.0019438063262060435;0.0;0.0;0.004771160982505743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLGH;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5FZ9Z;0.0;0.0;0.020604091278339856;0.0;0.0008123476848090983;0.0025847426334834945;0.0;0.6133225020308692;0.0;0.0;0.0;0.12465844472343254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006203382320360387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2318144893287054;0.0;0.0;0.0
CSM5MCVH;0.0;0.0;0.00021645021645021645;0.0006493506493506494;0.0;0.0;0.0;0.2718975468975469;0.0;0.0;0.0;0.5397546897546898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18748196248196247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLHM;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5MD87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCV1;0.0;0.0;0.7454545454545455;0.0;0.029545454545454545;0.0;0.0;0.03409090909090909;0.0;0.0;0.0;0.19090909090909092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5YRY7;0.0;0.0;0.6904024767801857;0.0;0.0;0.0;0.0;0.24458204334365324;0.0;0.0;0.0;0.02786377708978328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03715170278637771;0.0;0.0;0.0
ESM5MEE6;0.0;0.0;0.5306122448979592;0.0;0.04081632653061224;0.0;0.0;0.40816326530612246;0.0;0.0;0.02040816326530612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ3Z;0.0;0.0;0.08623153882801333;0.0;0.6407813244402096;0.0;0.0;0.1697633793870097;0.0;0.0;0.0;0.10322375734476735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
