Unnamed: 0;o__;o__32-20;o__ASSO-13;o__Acholeplasmatales;o__Acidimicrobiales;o__Acidobacteriales;o__Actinomycetales;o__Aeromonadales;o__Alteromonadales;o__Armatimonadales;o__BD7-3;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Burkholderiales;o__CW040;o__Campylobacterales;o__Cardiobacteriales;o__Caulobacterales;o__Cerasicoccales;o__Chlorophyta;o__Chromatiales;o__Clostridiales;o__Coriobacteriales;o__Cytophagales;o__DS-18;o__Deinococcales;o__Desulfobacterales;o__Desulfovibrionales;o__Desulfuromonadales;o__EW055;o__Ellin329;o__Ellin6067;o__Ellin6513;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gaiellales;o__Gemellales;o__Gemmatales;o__Herpetosiphonales;o__I025;o__JG30-KF-CM45;o__LD1-PA13;o__Lactobacillales;o__ML615J-28;o__MLE1-12;o__MND1;o__Methylophilales;o__Mycoplasmatales;o__Myxococcales;o__NB1-j;o__Natranaerobiales;o__Neisseriales;o__Nitrospirales;o__Nostocales;o__Oceanospirillales;o__Opitutales;o__Oscillatoriales;o__PYR10d3;o__Pasteurellales;o__Pedosphaerales;o__Pirellulales;o__Planctomycetales;o__Pseudomonadales;o__RB41;o__RF32;o__RF39;o__Rhizobiales;o__Rhodobacterales;o__Rhodocyclales;o__Rhodospirillales;o__Rickettsiales;o__SC-I-84;o__SHA-98;o__SJA-15;o__SJA-36;o__Saprospirales;o__Sediment-1;o__Solibacterales;o__Solirubrobacterales;o__Sphingobacteriales;o__Sphingomonadales;o__Spirochaetales;o__Stramenopiles;o__Streptophyta;o__Synechococcales;o__Synergistales;o__Syntrophobacterales;o__Thermales;o__Thiotrichales;o__Turicibacterales;o__Verrucomicrobiales;o__Vibrionales;o__Victivallales;o__WCHB1-41;o__WD2101;o__Xanthomonadales;o__YS2;o__envOPS12;o__iii1-15
EP031863_K60_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02877697841726619;0.007194244604316547;0.302158273381295;0.0;0.007194244604316547;0.0;0.0;0.0;0.0;0.0;0.06474820143884892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2733812949640288;0.0;0.0;0.007194244604316547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19424460431654678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03597122302158273;0.0;0.0;0.0;0.007194244604316547;0.0;0.0;0.0;0.05755395683453238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014388489208633094;0.0;0.0;0.0
EP038468_K50_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.01550580431177446;0.0;0.0;0.0;0.0;0.0017412935323383085;0.09307628524046435;0.12348673300165837;0.004975124378109453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09475538971807629;0.028752072968490878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0729684908789386e-05;0.0;2.0729684908789386e-05;0.0;0.0;0.0;0.0;2.0729684908789386e-05;0.0;0.0;0.6355721393034826;0.0;0.0;0.0;0.0;4.145936981757877e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020107794361525705;0.0;0.0;0.0;0.0;0.0;2.0729684908789386e-05;0.0;0.0;0.0
EP406987_K80_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.017241379310344827;0.0;0.0;0.0;0.0;0.017241379310344827;0.034482758620689655;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017241379310344827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05172413793103448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8275862068965517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP013002_K100_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;1.752157343729467e-05;0.0;0.0;0.0;0.0;5.2564720311884006e-05;0.8714617372640063;8.760786718647334e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014192474484208681;0.0;0.0;0.0;0.0;0.0;0.004100048184326952;0.0;0.0;0.0;0.0;0.0;0.12271233956809321;0.0;0.0;0.0;0.0;8.760786718647334e-06;0.0;0.0;0.0;0.0;0.0;0.00021025888124753602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.760786718647334e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP892824_K90_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.013224821973550356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3336724313326551;0.0;0.0;0.0;0.02288911495422177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000508646998982706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.041200406917599186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2970498474059003;0.0;0.0;0.03458799593082401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2568667344862665;0.0;0.0;0.0
EP218239_K70_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.847544718600029e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4237723593000146e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.999854573658442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.271317077900043e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP256568_K30_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.00875939795373537;0.0;0.0;0.0;0.0;0.0001298757521970648;0.7023680678817265;0.003809688731113901;0.0003030434217931512;0.0;0.012482502850051229;0.0;0.0;0.0;0.0;0.0;0.18541928222000953;0.005930992683665959;0.0;0.0;0.0;0.0;0.0031170180527295556;0.0;0.0;0.0;0.0;0.0;0.0002308902261281152;0.000937991543645468;0.0;0.05922334300186155;0.0;4.32919173990216e-05;0.0;0.0;1.44306391330072e-05;0.0;0.0;0.01717246056827857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.44306391330072e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.32919173990216e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP233566_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.001622819748265034;0.0;0.0;0.0;0.0;0.00015832387787951554;0.026644589281473466;0.004710135366915587;0.0;0.0;0.00021769533208433386;0.0;0.0;0.0;0.0;0.0;0.013886323455682508;0.0021439691796184394;0.0;0.0;0.0;0.0;0.0002572763015542127;0.0;0.0;0.0;0.0;0.0;0.013530094730453598;0.022732670132200438;1.3193656489959627e-05;0.000778425732907618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.913073594215901;0.0;0.0;0.0;0.0;6.5968282449798135e-06;0.0;0.0;0.0;6.5968282449798135e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6387312979919254e-05;0.0;1.3193656489959627e-05;0.0;0.0;2.6387312979919254e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001517270496345357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP424615_K10_MRCD;0.0001099928504647198;0.0;0.0;0.0;0.0;0.0;0.04819061760985536;0.0;0.0;0.0;0.0;0.0;0.652656327338723;0.0010449320794148381;0.0;0.0;0.03805752626079305;0.0;0.0;0.0;0.0;0.0;0.22853764505307156;0.006104603200791948;0.0;0.0;0.0;0.0;0.004812187207831491;0.0;0.0;0.0;0.0;0.0;0.0023648462849914756;0.0017598856074355167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003712258703184293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002488588241764285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023373480723752957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.124731892426992e-05;0.0007012044217125887;0.0;0.00013749106308089975;0.0;0.0;0.0;0.012387944783589067;0.0;0.0
EP694646_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.03389830508474576;0.0;0.0;0.0;0.0;0.0;0.22033898305084745;0.0;0.0;0.0;0.01694915254237288;0.0;0.0;0.0;0.0;0.0;0.0847457627118644;0.03389830508474576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03389830508474576;0.0;0.01694915254237288;0.05084745762711865;0.0;0.05084745762711865;0.0;0.0;0.0;0.0;0.0;0.3728813559322034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05084745762711865;0.0;0.0;0.0;0.01694915254237288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01694915254237288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP750844_K40_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26025282254173504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00028949146000192995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44813278008298757;0.0;0.0;0.0001929943066679533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2911319116086075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP783101_K40_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.024601187163791505;0.0;0.0;0.0;0.0;0.0006724169912817659;0.050732702652569094;0.07862641439436097;0.00023186792802819514;0.0;0.003570766091634205;0.0;0.0;0.0;0.0;0.0;0.24030792060842143;0.06244203301799295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020868113522537563;0.0001623075496197366;0.0;0.03900018549434242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49935076980152104;0.0;0.0;0.0;0.0;2.3186792802819512e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.956037840845854e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP198705_K430_BRCD;0.00842483467810627;0.0;0.0;0.0;0.0;0.0;0.00010840779916680862;0.0;0.0;0.0;0.0;0.0;0.0006814204519056542;0.0;0.0;0.0;0.00030973656904802465;0.0;0.0;0.0;0.0;0.0;0.14924656579579068;4.64604853572037e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8139722166297564;0.0;0.0;1.5486828452401234e-05;0.0;0.0;0.0;0.0;1.5486828452401234e-05;0.0;0.0;0.027163897105511762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5486828452401234e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP246574_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.001896551724137931;0.0;0.0;0.0;0.0;0.0;0.31333333333333335;0.011436781609195402;0.0011494252873563218;0.0;0.03494252873563218;0.0;0.0;0.0;0.0;0.0;0.5991379310344828;0.010172413793103447;0.0;0.0;0.0;0.0;0.0030459770114942527;0.0;0.0;0.0;0.0;0.0;0.002528735632183908;0.0011494252873563218;0.0;0.00022988505747126436;0.0;5.747126436781609e-05;0.0;0.0;0.0;0.0;0.0;0.007126436781609196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022988505747126436;0.0;0.0;0.0;0.0;0.0;0.0024712643678160917;0.001206896551724138;0.0003448275862068965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009770114942528735;0.005;0.0;0.0;0.0;0.0;0.0;0.003563218390804598;0.0;0.0
EP117915_K70_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.01651341715143554;0.0;0.0;0.0;0.0;0.0007506098705197974;0.26684180896978793;0.006380183899418277;0.009382623381497467;0.0;0.10508538187277162;0.0;0.0;0.0;0.0;0.0;0.5100394070182023;0.0559204353537249;0.0;0.0;0.0;0.0;0.0037530493525989865;0.0;0.0;0.0;0.0;0.0;0.008069056108087821;0.001125914805779696;0.0;0.00018765246762994934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004128354287858885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003753049352598987;0.0;0.0;0.0;0.0;0.0;0.0;0.000562957402889848;0.0;0.0;0.0;0.0;0.0;0.0046913116907487335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006192531431788328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP080581_K60_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0003368562886858394;0.0;0.0;0.0;0.0;0.006389742726009516;1.0526759021432482e-05;0.0;0.0005789717461787865;0.0;0.0;0.0;0.00014737462630005473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9917786012042612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.474083119289234e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026316897553581206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004000168428144343;0.0;0.0;0.0
EP291560_K40_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.026881115735012933;0.0;0.0;0.0;0.0;0.00022494657518839275;0.11359802047013834;0.13005661155475576;0.0;0.0;0.024556667791399544;0.0;0.0;0.0;0.0;0.0;0.5020432647246279;0.029205563678626326;0.0;0.0;0.0;0.0;0.0014246616428598207;0.0;0.0;0.0;0.0;0.0;0.0005248753421062497;0.002399430135342856;0.0;0.0014246616428598207;0.0;0.00037491095864732125;0.0;0.0;0.000599857533835714;0.0;0.0;0.15993701495894724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011247328759419637;0.0;0.0;0.0;0.0;0.0;0.0;3.7491095864732125e-05;0.0;0.0;0.0;0.0;0.0;0.0010122595883477674;0.0036741273947437482;0.0;0.0;0.0;0.0;0.0;0.0;0.0005248753421062497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7491095864732125e-05;0.0;0.0;0.0;0.00022494657518839275;0.00011247328759419637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP275797_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.04179821551132464;0.0;0.0;0.0;0.0;0.0009608785175017158;0.17055593685655457;0.0;0.0;0.0;0.04330816746739877;0.0;0.0;0.0;0.0;0.0;0.608716540837337;0.0002059025394646534;0.0;0.0;0.0;0.0;0.000549073438572409;0.0;0.0;0.0;0.0;0.0;0.005010295126973233;0.0;0.0;6.863417982155113e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027728208647906656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002059025394646534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.863417982155113e-05;0.0;0.0;0.0;0.0;0.0004118050789293068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007481125600549073;0.0;0.0;0.0;0.0;0.09293067947838023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP959101_K80_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.002175095160413268;0.0;0.0;0.0;0.0;0.0;0.5869410632869034;0.02099803404860501;0.0004601162839335759;0.0;0.29581294181620443;0.0;0.0;0.0;0.0;0.0;0.06031706194838332;0.008784038147822814;0.0;0.0;0.0;0.0;0.000543773790103317;0.0;0.0;0.0;0.0;0.0;4.182875308487054e-05;0.0017149788764796922;0.0;0.008323921863889238;0.0;0.0004182875308487054;0.0;0.0;0.00012548625925461163;0.0;0.0;0.012883255950140126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.365750616974108e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.182875308487054e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.182875308487054e-05;0.0;0.0;0.0;0.0;0.00029280127159409376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP727301_K20_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.008310926423857248;0.0;0.0;0.0;0.0;0.00044231821303441934;0.4633865279184272;0.023535984914620944;0.000675117272526219;0.0;0.012687548742303082;0.0;0.0;0.0;0.0;0.0;0.4101570229656272;0.03788804693229039;0.0;0.0;0.0;0.0;0.009591321251062145;0.0;0.0;0.0;0.0;0.0;0.0006169175076532691;0.0015364737926458778;0.0;3.491985892376995e-05;0.0;4.655981189835993e-05;0.0;0.0;0.0;0.0;0.0;0.022965627218866035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.491985892376995e-05;0.0;0.0;0.0;0.0;0.0;0.0;3.491985892376995e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.491985892376995e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007449569903737589;0.007274970609118739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP645846_K30_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0005756831439975437;0.0;0.0;0.0;0.0;0.0;0.7533773411114523;0.005334663801043906;0.0002302732575990175;0.0;0.024025176542830824;0.0;0.0;0.0;0.0;0.0;0.19001381639545595;0.011552041756217378;0.0;0.0;0.0;0.0;0.0025713847098556954;0.0;0.0;0.0;0.0;0.0;3.837887626650292e-05;0.00030703101013202335;0.0;0.00042216763893153207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000959471906662573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005756831439975437;0.0;0.0;0.0;0.0002302732575990175;0.009786613447958243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP892824_K40_MRCD;0.0002685104383432906;0.0;0.0;0.0;0.0;0.0;0.07921057931127072;0.0;0.0;0.0;0.0;0.005772974424380748;0.32503188561455326;0.03403369806001208;0.018191582197757936;0.0;0.12573001275424583;0.0;0.0;0.0;0.0;0.0;0.36497281331811776;0.0016110626300597437;0.0;0.0;0.0;0.0;0.00046989326710075854;0.0;0.0;0.0;0.0;0.0;0.004430422232664295;0.003826273746391891;0.0;0.005370208766865812;0.0;0.00046989326710075854;0.0;0.0;0.0;0.0;0.0;0.025441364033026784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.712760958582265e-05;0.0;0.0;0.0;0.0;0.0;0.002550849164261261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002550849164261261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP175456_K50_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.00012919618440602055;0.0;0.0;0.0;0.0;8.61307896040137e-05;0.6371955814904933;0.002174802437501346;0.02459034043194591;0.0;0.0015934196076742534;0.0;0.0;0.0;0.0;0.0;0.2538920350552314;0.07654873926056717;0.0;0.0;0.0;0.0;0.0006890463168321096;0.0;0.0;0.0;0.0;0.0;0.0002583923688120411;0.0004521866454210719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012919618440602055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010766348700501712;2.1532697401003425e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP081373_K60_BRCD;0.0005977286312014345;0.0;0.0;0.0;0.0;0.0;0.07561267184698146;0.0;0.0;0.0;0.0;0.2298266586969516;0.0041841004184100415;0.01315002988643156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005977286312014345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01434548714883443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5600717274357442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005977286312014345;0.0;0.0;0.0;0.10101613867304243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP464472_K70_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;2.6944010346499975e-05;0.0;0.0;0.0;0.0;0.0;0.0013202565069784986;0.0;8.083203103949992e-05;0.0;0.0005388802069299994;0.0;0.0;0.0;0.0;0.0;0.0004041601551974996;2.6944010346499975e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.995581182303174;0.0;0.0;0.0;0.0;2.6944010346499975e-05;0.0;0.0;0.0;0.0;0.0;0.001886080724254998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001077760413859999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP239957_K30_BSTD;0.0;0.0;0.0;0.0;0.0;0.0;0.00013508037282182898;0.0;0.0;0.0;0.0;0.0;0.001215723355396461;0.00013508037282182898;0.07105227610428205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00040524111846548696;0.0;0.0;0.0;0.0;0.00013508037282182898;0.0;0.0;0.0;0.0;0.0;0.0;0.03174388761312981;0.00013508037282182898;0.0;0.00027016074564365796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8836957990004053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027016074564365796;0.0;0.0;0.0;0.01080642982574632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
