Unnamed: 0,g__,g__02d06,g__1-68,g__5-7N15,g__Acholeplasma,g__Achromobacter,g__Acidaminococcus,g__Acidovorax,g__Acinetobacter,g__Actinoalloteichus,g__Actinobacillus,g__Actinobaculum,g__Actinomyces,g__Actinotalea,g__Adlercreutzia,g__Aerococcus,g__Aggregatibacter,g__Agrobacterium,g__Agrococcus,g__Akkermansia,g__Alcanivorax,g__Alicyclobacillus,g__Alloiococcus,g__Ammoniphilus,g__Anaerococcus,g__Anaerofustis,g__Anaeromyxobacter,g__Anaerostipes,g__Anaerotruncus,g__Anoxybacillus,g__Arthrobacter,g__Arthrospira,g__Asticcacaulis,g__Atopobium,g__Azospira,g__Azospirillum,g__BSV43,g__Bacillus,g__Bacteroides,g__Balneimonas,g__Bifidobacterium,g__Bilophila,g__Blastomonas,g__Blautia,g__Bosea,g__Brachybacterium,g__Bradyrhizobium,g__Brevibacterium,g__Brevundimonas,g__Brochothrix,g__Bulleidia,g__Burkholderia,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Candidatus Koribacter,g__Candidatus Portiera,g__Capnocytophaga,g__Cardiobacterium,g__Carnobacterium,g__Catenibacterium,g__Catonella,g__Caulobacter,g__Cellulomonas,g__Cellulosimicrobium,g__Chitinophaga,g__Christensenella,g__Chryseobacterium,g__Citricoccus,g__Citrobacter,g__Clostridium,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Dehalobacterium,g__Delftia,g__Dermabacter,g__Desemzia,g__Desulfobulbus,g__Desulfovibrio,g__Devosia,g__Dialister,g__Diaphorobacter,g__Dietzia,g__Dokdonella,g__Dorea,g__Dyadobacter,g__Dysgonomonas,g__Eggerthella,g__Eikenella,g__Enhydrobacter,g__Enterobacter,g__Enterococcus,g__Epulopiscium,g__Erwinia,g__Exiguobacterium,g__Facklamia,g__Faecalibacterium,g__Filifactor,g__Finegoldia,g__Flavisolibacter,g__Flavobacterium,g__Fluviicola,g__Friedmanniella,g__Fusobacterium,g__Gallicola,g__Gardnerella,g__Gemella,g__Geobacillus,g__Geobacter,g__Geodermatophilus,g__Georgenia,g__Gluconobacter,g__Granulicatella,g__Haemophilus,g__Halomonas,g__Helcococcus,g__Helicobacter,g__Herbaspirillum,g__Hydrogenophilus,g__Hymenobacter,g__Hyphomicrobium,g__Janthinobacterium,g__Jeotgalicoccus,g__Jonquetella,g__Kaistobacter,g__Kingella,g__Klebsiella,g__Kocuria,g__Labrys,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lautropia,g__Leptotrichia,g__Leucobacter,g__Leuconostoc,g__Limnohabitans,g__Luteibacter,g__Luteimonas,g__Lysobacter,g__Macrococcus,g__Marinobacter,g__Megamonas,g__Megasphaera,g__Meiothermus,g__Mesorhizobium,g__Methylibium,g__Methylobacterium,g__Methylopila,g__Microbacterium,g__Microbispora,g__Micrococcus,g__Microlunatus,g__Mitsuokella,g__Mobiluncus,g__Mogibacterium,g__Moraxella,g__Morganella,g__Moryella,g__Mycobacterium,g__Mycoplana,g__Mycoplasma,g__Neisseria,g__Nesterenkonia,g__Niabella,g__Nitrospira,g__Nocardioides,g__Nonomuraea,g__Novispirillum,g__Novosphingobium,g__Ochrobactrum,g__Odoribacter,g__Oligella,g__Opitutus,g__Oribacterium,g__Oscillospira,g__Oxalobacter,g__Paenibacillus,g__Paludibacter,g__Parabacteroides,g__Paracoccus,g__Paraprevotella,g__Parvimonas,g__Pedomicrobium,g__Pelomonas,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phaeospirillum,g__Phascolarctobacterium,g__Phenylobacterium,g__Phormidium,g__Phycicoccus,g__Pimelobacter,g__Planctomyces,g__Planococcus,g__Planomicrobium,g__Porphyromonas,g__Prauseria,g__Prevotella,g__Promicromonospora,g__Propionibacterium,g__Prosthecobacter,g__Proteiniclasticum,g__Proteus,g__Providencia,g__Pseudoclavibacter,g__Pseudomonas,g__Pseudonocardia,g__Pseudoramibacter_Eubacterium,g__Pseudoxanthomonas,g__Psychrobacter,g__Pyramidobacter,g__Ralstonia,g__Ramlibacter,g__Rheinheimera,g__Rhizobium,g__Rhodobacter,g__Rhodocytophaga,g__Rhodoferax,g__Rhodoplanes,g__Rickettsia,g__Roseateles,g__Roseburia,g__Roseomonas,g__Rothia,g__Rubellimicrobium,g__Ruminococcus,g__SMB53,g__Saccharomonospora,g__Saccharopolyspora,g__Salinicoccus,g__Salinimicrobium,g__Salmonella,g__Sarcina,g__Scardovia,g__Schwartzia,g__Selenomonas,g__Sharpea,g__Shinella,g__Shuttleworthia,g__Skermanella,g__Slackia,g__Sneathia,g__Sphingobacterium,g__Sphingobium,g__Sphingomonas,g__Sphingopyxis,g__Sporanaerobacter,g__Sporosarcina,g__Staphylococcus,g__Stenotrophomonas,g__Steroidobacter,g__Streptococcus,g__Streptomyces,g__Succinatimonas,g__Succiniclasticum,g__Succinivibrio,g__Sutterella,g__Synechococcus,g__TG5,g__Tannerella,g__Tepidibacter,g__Tepidimonas,g__Tetrasphaera,g__Thermoactinomyces,g__Thermomonas,g__Thermus,g__Trabulsiella,g__Treponema,g__Trichococcus,g__Truepera,g__Turicibacter,g__Ureaplasma,g__Varibaculum,g__Variovorax,g__Veillonella,g__Vibrio,g__WAL_1855D,g__Wautersiella,g__Weeksella,g__Weissella,g__Yaniella,g__cc_115,g__p-75-a5,g__ph2,g__rc4-4,g__[Eubacterium],g__[Prevotella],g__[Ruminococcus]
EP074002_K60_BRCD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP368562_K70_BRCD,6845,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP481651_K120_BRCD,1104,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,144,770,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,118,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,42,0
EP316551_K30_MRCD,625,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,55,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,1,20,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,100,0,0,0,134,91,0,0,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP461986_K70_BSTD,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EP649700_K10_MRCD,5945,0,6,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,6529,0,0,0,0,16,0,0,2,0,0,0,0,0,5,0,0,0,0,21334,0,367,75,0,392,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,700,0,1,227,0,0,0,0,0,0,0,0,51,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,0,0,0,291,0,0,0,2748,0,0,0,0,0,0,23,0,0,421,0,0,0,0,0,0,0,73,0,123,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,0,21
EP337075_K30_MRCD,3528,0,2923,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,106,0,0,32,0,0,0,0,0,75,0,0,0,0,3485,0,86,65,0,194,0,0,0,0,0,0,38,0,0,0,5070,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,1214,624,0,0,148,257,0,0,0,0,0,0,0,87,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,800,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,15,0,0,0,905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131,1,0,0,836,0,0,0,0,0,0,1868,14,0,291,0,0,0,0,0,0,0,620,0,17909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,41,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,5
EP117219_K100_BRCD,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP153366_K70_MRCD,12825,0,182,0,0,0,51,0,0,0,0,0,2,0,8,0,0,0,0,911,0,0,0,0,84,0,0,3,0,0,0,0,0,0,0,0,0,0,15359,0,256,117,0,722,0,0,0,0,0,0,0,0,175,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,161,0,0,270,5,0,0,0,0,0,246,0,2058,0,0,0,109,0,0,0,1,0,0,0,0,0,0,0,2399,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,325,346,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,1062,0,0,0,0,0,0,225,10,0,0,0,0,0,0,0,0,0,113,0,2502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144,0,19,0,399,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,159,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,1
EP988019_K110_BS1D,328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,97,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP247445_K140_BS1D,26854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP451380_K10_MRCD,55,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,493,12,0,0,0,0,0,0,0,0,0,0,0,3031,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20,0,0
EP126323_K100_BRCD,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP216429_K120_BS1D,81896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EP694646_K20_MRCD,23169,0,445,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,102,0,0,0,0,221,0,0,45,0,0,0,0,0,6,0,0,0,0,10342,0,180,38,0,1731,0,0,0,0,0,0,1,0,0,0,2279,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1312,860,0,0,1093,58,0,0,0,0,0,0,0,441,0,0,0,196,0,0,0,0,0,0,0,0,7,0,0,2627,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,452,853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,9,0,0,1320,0,0,0,0,0,0,1693,0,0,1252,0,0,0,0,0,0,0,169,0,9722,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,5654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,43,0,0,0,0,0,0,0,0,0,0,39,0,80
EP136122_K50_MRCD,2270,0,338,0,0,0,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,464,0,0,0,0,252,0,327,42,0,2,0,0,0,0,0,0,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,67,332,0,0,0,0,0,223,0,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,57,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,40,0,0,0,0,0,0,642,144,0,0,0,0,0,0,0,0,0,1,0,6848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,2
EP470665_K40_BRCD,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP524246_K10_MRCD,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
