Unnamed: 0;f__;f__0319-6A21;f__Acetobacteraceae;f__Acholeplasmataceae;f__Acidobacteriaceae;f__Actinomycetaceae;f__Actinosynnemataceae;f__Aerococcaceae;f__Aeromonadaceae;f__Alcaligenaceae;f__Alcanivoracaceae;f__Alicyclobacillaceae;f__Alteromonadaceae;f__Armatimonadaceae;f__BS11;f__Bacillaceae;f__Bacteroidaceae;f__Barnesiellaceae;f__Bartonellaceae;f__Beijerinckiaceae;f__Beutenbergiaceae;f__Bifidobacteriaceae;f__Bogoriellaceae;f__Bradyrhizobiaceae;f__Brevibacteriaceae;f__Brucellaceae;f__Burkholderiaceae;f__C111;f__Campylobacteraceae;f__Cardiobacteriaceae;f__Carnobacteriaceae;f__Caulobacteraceae;f__Cellulomonadaceae;f__Cerasicoccaceae;f__Chitinophagaceae;f__Christensenellaceae;f__Chromatiaceae;f__Clostridiaceae;f__Comamonadaceae;f__Coriobacteriaceae;f__Corynebacteriaceae;f__Cryomorphaceae;f__Cytophagaceae;f__Dehalobacteriaceae;f__Dermabacteraceae;f__Desulfobulbaceae;f__Desulfovibrionaceae;f__Dethiosulfovibrionaceae;f__Dietziaceae;f__EB1017;f__Ectothiorhodospiraceae;f__Ellin6075;f__Enterobacteriaceae;f__Enterococcaceae;f__Erysipelotrichaceae;f__Erythrobacteraceae;f__EtOH8;f__Eubacteriaceae;f__Exiguobacteraceae;f__F16;f__Flavobacteriaceae;f__Fusobacteriaceae;f__Gaiellaceae;f__Gemellaceae;f__Geobacteraceae;f__Geodermatophilaceae;f__Halomonadaceae;f__Helicobacteraceae;f__Hyphomicrobiaceae;f__Hyphomonadaceae;f__Intrasporangiaceae;f__Isosphaeraceae;f__Koribacteraceae;f__Lachnospiraceae;f__Lactobacillaceae;f__Leptotrichiaceae;f__Leuconostocaceae;f__Listeriaceae;f__ML1228J-1;f__Methylobacteriaceae;f__Methylocystaceae;f__Methylophilaceae;f__Microbacteriaceae;f__Micrococcaceae;f__Micromonosporaceae;f__Mogibacteriaceae;f__Moraxellaceae;f__Mycobacteriaceae;f__Mycoplasmataceae;f__Myxococcaceae;f__NB1-i;f__Neisseriaceae;f__Nitrospiraceae;f__Nocardiaceae;f__Nocardioidaceae;f__Nocardiopsaceae;f__Nostocaceae;f__OM27;f__Odoribacteraceae;f__Opitutaceae;f__Oxalobacteraceae;f__PRR-10;f__Paenibacillaceae;f__Paraprevotellaceae;f__Pasteurellaceae;f__Patulibacteraceae;f__Peptococcaceae;f__Peptostreptococcaceae;f__Phormidiaceae;f__Phyllobacteriaceae;f__Pirellulaceae;f__Piscirickettsiaceae;f__Planctomycetaceae;f__Planococcaceae;f__Porphyromonadaceae;f__Prevotellaceae;f__Promicromonosporaceae;f__Propionibacteriaceae;f__Pseudomonadaceae;f__Pseudonocardiaceae;f__RF16;f__RFP12;f__Rhizobiaceae;f__Rhodobacteraceae;f__Rhodocyclaceae;f__Rhodospirillaceae;f__Rickettsiaceae;f__Rikenellaceae;f__Rs-045;f__Ruminococcaceae;f__S24-7;f__SB-1;f__Sinobacteraceae;f__Sphingobacteriaceae;f__Sphingomonadaceae;f__Spirochaetaceae;f__Staphylococcaceae;f__Streptococcaceae;f__Streptomycetaceae;f__Streptosporangiaceae;f__Succinivibrionaceae;f__Synechococcaceae;f__Synergistaceae;f__Syntrophobacteraceae;f__Thermaceae;f__Thermoactinomycetaceae;f__Tissierellaceae;f__Trueperaceae;f__Turicibacteraceae;f__Veillonellaceae;f__Verrucomicrobiaceae;f__Vibrionaceae;f__Victivallaceae;f__Weeksellaceae;f__Xanthobacteraceae;f__Xanthomonadaceae;f__Yaniellaceae;f__mitochondria
EP966032_K20_MRCD;0.005460502366217692;0.0;0.0;0.0;0.0;0.0014561339643247178;0.0;0.00029979228677273604;0.0;0.0074091522302404764;0.0;0.0;0.0;0.0;0.0;0.0;0.08561211160838562;0.0015417889034026425;0.0;0.0;0.0;0.0006638257778539156;0.0;0.0;0.0;0.0;0.0;0.0;0.1192530889312405;0.0;2.1413734769481146e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.010771108589049016;2.1413734769481146e-05;0.008886699929334675;0.0021413734769481145;0.0;0.0;0.0;0.0;0.0;0.0012848240861688686;0.0;0.0;0.0;0.0;0.0;0.0005567571040065097;0.0;0.0009207905950876892;0.0;0.0;2.1413734769481146e-05;0.0;0.0;0.0;6.424120430844344e-05;0.0;2.1413734769481146e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024775691128289683;0.004004368401892974;4.282746953896229e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1413734769481146e-05;6.424120430844344e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009850317993961328;0.0;0.0;0.0;0.0;0.0;0.0;0.015803336259877086;0.37199940041542645;0.0;0.0;2.1413734769481146e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029979228677273605;0.0;0.06738902331955716;0.00025696481723377375;0.0;0.0;0.0;0.0;0.0;0.0;0.0004711021649285852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21537934431144135;0.0;0.00014989614338636802;0.04923017623503715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP474673_K90_BS1D;0.5055834036428607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008412328155243436;0.0;0.0;0.0;0.0;0.0;0.0;0.30872499875924364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00032259665492083975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0072212020447664895;0.0;0.0;0.0;0.0004963025460320612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4815127301603058e-05;0.0;0.0;0.0;0.0;0.0;0.0;2.4815127301603058e-05;0.010149387066355651;0.0;0.0001240756365080153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.926050920641223e-05;0.005211176733336642;4.9630254603206117e-05;0.0;0.0;0.0;2.4815127301603058e-05;0.0;0.0;0.0;7.444538190480918e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.444538190480918e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.444538190480918e-05;0.0006700084371432825;0.0;0.0;2.4815127301603058e-05;0.0;0.0;0.0;0.0;0.0;0.04995285125812696;0.09531490396545735;4.9630254603206117e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9630254603206117e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00032259665492083975;0.006451933098416795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004714874187304581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP120862_K170_BRCD;0.028790786948176585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019193857965451055;0.0;0.0;0.0;0.0;0.0009596928982725527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14299424184261036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013435700575815739;0.7245681381957774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009596928982725527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05470249520153551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005758157389635317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019193857965451055;0.0019193857965451055;0.0;0.0;0.0028790786948176585;0.0;0.0;0.0;0.0019193857965451055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0047984644913627635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012476007677543186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP404399_K20_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015625;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015625;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.390625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015625;0.0;0.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046875;0.0;0.0;0.03125;0.0;0.0;0.0;0.0;0.0;0.015625;0.0;0.0
EP811525_K80_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005044843049327354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2920403587443946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23150224215246637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44170403587443946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016816143497757848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028026905829596414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP628259_K30_MRCD;0.01571085975414015;0.0;0.0;0.0;0.0;0.0001132994693808184;0.0;0.0;0.0;3.7766489793606136e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.3123288705931227;0.005457257775176087;0.0;0.0;0.0;0.010121419264686444;0.0;0.0;0.00020771569386483373;0.0;0.0;0.0;0.06722435183261892;0.0;0.0;0.0;0.0;0.0;0.0;0.0002643654285552429;0.0;0.0070245671016107404;0.0;0.0007930962856657288;0.001435126612157033;0.0;0.0;0.0;0.0;0.0;0.0;0.0018694412447835037;0.0;0.0;0.0;0.0;5.66497346904092e-05;0.0;0.0013029438978794116;0.0;0.0;7.553297958721227e-05;0.0;0.0;0.0;0.0;0.0;5.66497346904092e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040863341956681835;0.0013784768774666239;1.8883244896803068e-05;0.0;0.0;0.0;3.7766489793606136e-05;0.0;0.0;0.0;1.8883244896803068e-05;0.0;9.441622448401533e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09777744207564627;0.0;0.0;0.0;0.0011896444284985933;0.0;0.0;0.0;0.0;0.0;3.7766489793606136e-05;0.049587401099004856;0.1939309250901675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004116547387503069;0.0;0.1742545839076987;0.0023604056121003833;0.0;0.0;0.0;0.0;0.0;0.0;0.0016806087958154729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0070245671016107404;0.0;0.0;0.0015484260815378514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP983084_K40_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022609088853719196;0.0;0.0;0.0;0.0;0.0;0.0;0.0015826362197603437;0.0;0.0;0.0;0.0;0.004973999547818223;0.0;0.0;0.0;0.0;0.0;0.0;0.0004521817770743839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022609088853719196;0.00022609088853719196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43115532444042504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004521817770743839;0.0006782726656115759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003843545105132263;0.0;0.0;0.0;0.0;0.0;0.00022609088853719196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004069635993669455;0.0;0.0;0.5457834049287814;0.0;0.0;0.0;0.004747908659281031;0.0;0.0;0.0;0.0;0.0;0.0;0.0006782726656115759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022609088853719196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004521817770743839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP316551_K70_BS1D;0.0011961722488038277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04665071770334928;0.0;0.0;0.0;0.0;0.0035885167464114833;0.0;0.0;0.0;0.0;0.03827751196172249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023923444976076555;0.013157894736842105;0.0;0.005980861244019139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023923444976076554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011961722488038277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01555023923444976;0.028708133971291867;0.0;0.0;0.0;0.0;0.017942583732057416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011961722488038277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08851674641148326;0.0;0.008373205741626795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011961722488038277;0.023923444976076555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6267942583732058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05143540669856459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP992349_K10_MRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP641566_K450_BRCD;0.44680851063829785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02127659574468085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23404255319148937;0.06382978723404255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14893617021276595;0.0851063829787234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP516732_K60_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004830917874396135;0.0;0.0;0.0;0.0;0.00966183574879227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9033816425120773;0.0;0.0;0.0;0.0;0.024154589371980676;0.0;0.0;0.0;0.0;0.0;0.0;0.014492753623188406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004830917874396135;0.004830917874396135;0.0;0.01932367149758454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004830917874396135;0.0;0.0;0.00966183574879227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP547297_K190_BS1D;0.0087527352297593;0.0;0.0;0.0;0.0;0.002188183807439825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010940919037199124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006564551422319475;0.0;0.0;0.08315098468271334;0.0;0.0;0.0;0.0;0.0;0.0;0.08096280087527352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5273522975929978;0.024070021881838075;0.0;0.08096280087527352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002188183807439825;0.006564551422319475;0.002188183807439825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002188183807439825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002188183807439825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002188183807439825;0.00437636761487965;0.00437636761487965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0350109409190372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00437636761487965;0.0;0.0;0.0;0.006564551422319475;0.0;0.10284463894967177;0.0;0.0
EP542373_K10_MRCD;0.026909722222222224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05381944444444445;0.0;0.0;0.0;0.0;0.004340277777777778;0.0;0.0;0.0026041666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003472222222222222;0.012152777777777778;0.1189236111111111;0.04600694444444445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001736111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03298611111111111;0.005208333333333333;0.4027777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014756944444444444;0.03298611111111111;0.0;0.0008680555555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020833333333333332;0.0;0.10069444444444445;0.0;0.0;0.0;0.0;0.022569444444444444;0.0;0.0;0.001736111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001736111111111111;0.0;0.0;0.043402777777777776;0.0;0.0;0.0;0.0;0.0;0.049479166666666664;0.0;0.0
EP171330_K90_BS1D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37658227848101267;0.0;0.0;0.0;0.0;0.0031645569620253164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015822784810126582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15981012658227847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4525316455696203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031645569620253164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031645569620253164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EP514824_K40_MRCD;0.009107933265236637;0.0;0.0;0.0;0.0;0.0025749063670411983;0.0;0.0;0.0;0.0031707524685052773;0.0;0.0;0.0;0.0;0.0;0.0;0.1966504937010555;0.012278685733741914;0.0;0.0;0.0;0.016875212802179095;0.0;0.0;0.0;0.0;2.128021790943139e-05;0.0;0.02489785495403473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.384065372829418e-05;0.0;0.06105294518215867;0.0007660878447395301;0.0;0.0;0.0;0.0;0.0;0.00014896152536601976;0.0;0.0;0.0;0.0;0.0;0.04817841334695267;0.0;0.011023152877085461;0.0;0.0;0.0;0.0;0.0;0.0;0.003043071161048689;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12285069799114742;0.006894790602655771;0.1311712631937351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.128021790943139e-05;0.0;4.256043581886278e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005532856656452162;0.0;0.0;0.0;0.0;2.128021790943139e-05;0.0;0.0;0.0;0.0034261150834184544;0.0;0.0;0.0;0.0;0.0;0.0;0.01513023493360572;0.2318266939053456;0.0;6.384065372829418e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017236976506639428;0.0;0.022897514470548178;0.005000851208716377;0.0;0.0;0.0;0.0;0.0;0.0;0.0019152196118488254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04996595165134491;0.0;0.0;0.016619850187265917;0.0;0.0;0.0;2.128021790943139e-05;0.0;0.0;0.0;0.0
EP175456_K90_BRCD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001455604075691412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.27802037845706e-05;3.63901018922853e-05;0.0;3.63901018922853e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9909024745269287;0.007805676855895197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.819505094614265e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.819505094614265e-05;0.0006914119359534206;1.819505094614265e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.819505094614265e-05;0.0;0.0;0.0;0.0;7.27802037845706e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.819505094614265e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.819505094614265e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.819505094614265e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.27802037845706e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.63901018922853e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
