Unnamed: 0,o__,o__32-20,o__ASSO-13,o__Acholeplasmatales,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Armatimonadales,o__BD7-3,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Chromatiales,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__DS-18,o__Deinococcales,o__Desulfobacterales,o__Desulfovibrionales,o__Desulfuromonadales,o__EW055,o__Ellin329,o__Ellin6067,o__Ellin6513,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gaiellales,o__Gemellales,o__Gemmatales,o__Herpetosiphonales,o__I025,o__JG30-KF-CM45,o__LD1-PA13,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__MND1,o__Methylophilales,o__Mycoplasmatales,o__Myxococcales,o__NB1-j,o__Natranaerobiales,o__Neisseriales,o__Nitrospirales,o__Nostocales,o__Oceanospirillales,o__Opitutales,o__Oscillatoriales,o__PYR10d3,o__Pasteurellales,o__Pirellulales,o__Planctomycetales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__SJA-15,o__SJA-36,o__Sediment-1,o__Solibacterales,o__Solirubrobacterales,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Stramenopiles,o__Streptophyta,o__Synechococcales,o__Synergistales,o__Syntrophobacterales,o__Thermales,o__Thiotrichales,o__Turicibacterales,o__Verrucomicrobiales,o__Vibrionales,o__Victivallales,o__WCHB1-41,o__WD2101,o__Xanthomonadales,o__YS2,o__envOPS12,o__iii1-15,o__[Cerasicoccales],o__[Pedosphaerales],o__[Saprospirales]
EP761009_K50_MRCD,0,0,0,0,0,0,651,0,0,0,0,15,20,3,0,0,2,0,0,0,0,314,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
EP376101_K90_MRCD,4,0,0,0,0,0,232,0,0,0,0,4,8288,1653,55,0,890,0,0,0,0,7662,763,0,0,0,0,46,0,0,0,0,0,68,31,0,974,0,1,0,0,7,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EP891353_K10_MRCD,0,0,0,0,0,0,42,0,0,0,0,0,26180,46,250,0,865,0,0,0,0,5797,55,0,0,0,0,0,0,0,0,0,0,1,7,0,1763,0,2,0,0,2,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP377475_K70_BS1D,0,0,0,0,0,0,43,0,0,0,0,0,2,0,38,0,0,0,0,0,0,183,1,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,1,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP196783_K10_MRCD,0,0,0,0,0,0,2312,0,0,0,0,2,8796,46,11,0,651,0,0,0,0,8163,180,0,0,0,0,9,0,0,0,0,0,169,238,0,2,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
EP996091_K40_MRCD,1,0,0,0,0,0,105,0,0,0,0,2,18046,43,0,0,79,0,0,0,0,14894,25,0,0,0,0,59,0,0,0,0,0,0,196,19,8,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1223,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
EP717203_K60_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,42721,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6,0,0,0,0,0,0,0
EP686265_K90_BRCD,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,218,0,0,1,0,294,0,0,0,0,0,46888,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,10500,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP533526_K150_BRCD,0,0,0,0,0,0,0,0,0,0,0,398,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP569649_K10_MRCD,0,0,0,0,0,0,210,0,0,0,0,0,51349,568,0,0,6937,0,0,0,0,10475,295,0,0,0,0,0,0,0,0,0,0,1095,36,0,1,0,1,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,239,0,0,0,0,0,0,0,0,0,0,0
EP891541_K90_BS1D,0,0,0,0,0,0,1,0,0,0,0,951,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,81,0,0,1,0,0,0,0,0,0,0,2215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP074002_K20_MRCD,0,0,0,0,0,0,70,0,0,0,0,0,299,0,0,0,0,0,0,0,0,209,1,0,0,0,0,0,0,0,0,0,0,76,0,0,185,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP982951_K30_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,1180,391,0,0,0,0,0,0,0,3040,36,0,0,0,0,0,0,0,0,0,0,83,96,0,1,0,0,0,0,0,0,0,6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0
EP826415_K10_MRCD,0,0,0,0,0,0,32,0,0,0,0,0,2319,6360,5,0,52,0,0,0,0,6224,310,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,1,0,0,0,0,0,16866,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
EP564900_K40_BRCD,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP021899_K20_MRCD,0,0,0,0,0,0,740,0,0,0,0,8,12727,23,126,0,6710,0,0,0,0,6521,195,0,0,0,0,3,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0
EP107715_K10_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,4,134,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EP376326_K100_BS1D,0,0,0,0,0,0,6,0,0,0,0,0,73307,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,0,0,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP982160_K10_MRCD,1,0,0,0,0,0,29,0,0,0,0,0,50545,9,2318,0,215,0,0,0,0,9038,174,0,0,0,0,185,0,0,0,0,0,2,577,0,77,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,240,0,1,0,0,0,0,0,0,0,0,0
EP521049_K70_BS1D,0,0,0,0,0,0,14,0,0,0,0,0,4,16,1,0,1,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP811525_K50_BRCD,0,0,0,0,0,0,1,0,0,0,0,1,7,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,0,0,0,0,0,855,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP481651_K90_BS1D,0,0,0,0,0,0,0,0,0,0,0,4,3754,693,0,0,0,0,0,0,0,500,251,0,0,0,0,0,0,0,0,0,0,315,0,0,20,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP982160_K30_MRCD,0,0,0,0,0,0,127,0,0,0,0,0,22582,5,1114,0,113,0,0,0,0,12402,757,0,0,0,0,289,0,0,0,0,0,19,695,0,1,0,4,0,0,0,0,0,106,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
EP717203_K90_BRCD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP126323_K70_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP247445_K100_BRCD,0,0,0,0,0,0,12,0,0,0,0,0,9,1,107,0,2,0,0,0,0,107,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,6936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP031863_K30_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14617,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP840663_K50_BS1D,0,0,0,0,0,0,4,0,0,0,0,0,23848,0,0,0,0,0,0,0,0,74,30,0,0,0,0,0,0,0,0,0,0,45048,6,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP873739_K60_BS1D,0,0,0,0,0,0,1,0,0,0,0,0,2,0,31,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP422409_K60_MRCD,0,0,0,0,0,0,185,0,0,0,0,33,2825,13172,26,0,126,0,13,0,0,2130,5240,0,0,0,0,0,0,0,0,0,0,311,0,0,866,0,2,0,0,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
EP983489_K20_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,3257,287,51,0,67,0,0,0,0,3862,697,0,0,0,0,17,0,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0
EP044068_K10_MRCD,2,0,0,0,0,0,82,0,0,0,0,1,38145,666,5611,0,2511,0,0,0,0,45592,668,0,0,0,0,196,0,0,0,0,0,27,228,0,3176,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0
EP082756_K60_MRCD,0,0,0,0,0,0,344,0,0,0,0,0,1053,609,75,0,850,0,0,0,0,9013,99,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,172,0,0,7145,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP601434_K40_BS1D,0,0,0,0,0,0,4,0,0,0,0,0,10,0,13,0,2,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,116,0,0,32219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP566557_K10_MRCD,0,0,0,0,0,0,15,0,0,0,0,0,2216,35,1,0,0,0,0,0,0,1084,0,0,0,0,0,42,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,129,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
EP438739_K60_BRCD,0,0,0,0,0,0,293,0,0,0,0,0,282,590,0,0,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3292,0,1,0,0,0,0,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP537290_K60_BS1D,0,0,0,0,0,0,6,0,0,0,0,1,44,0,8,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,49936,0,0,0,0,0,0,0,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
EP483881_K30_MRCD,1,0,0,0,0,0,46,0,0,0,0,1,91,0,2,0,41,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,12,0,0,21,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP229454_K30_MRCD,1,0,0,0,0,0,702,0,0,0,0,0,49088,8,16,0,3180,0,0,0,0,3389,7,0,0,0,0,2,0,0,0,0,0,58,32,0,130,0,1,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,260,0,0,0,0,0,0,0,0,0,0,0
EP765637_K100_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,10452,52,871,0,0,0,1,0,0,9944,664,0,0,0,0,0,0,0,0,0,0,1,207,0,1,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP596677_K30_MRCD,0,0,0,0,0,0,624,0,0,0,0,0,16407,62,1477,0,874,0,0,0,0,6789,336,0,0,0,0,94,0,0,0,0,0,92,27,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0
EP558013_K20_MRCD,0,0,0,0,0,0,27,0,0,0,0,0,5424,1492,1373,0,530,0,0,0,0,21293,6651,0,0,0,0,3,0,0,0,0,0,37,347,0,96,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
EP131173_K40_MRCD,1,0,0,0,0,0,46,0,0,0,0,2,35818,813,74,1,4860,0,0,0,0,9138,835,0,0,0,0,25,0,0,0,0,0,1,105,0,806,0,3,0,0,0,0,0,213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP929440_K170_BRCD,0,0,0,0,0,0,69,0,0,0,0,1,8,0,0,0,0,0,0,0,0,6525,0,0,0,0,0,0,0,0,0,0,0,32645,0,0,32245,0,0,0,0,1,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP227762_K50_BRCD,0,0,0,0,0,0,83,0,0,0,0,5,1685,2,1510,0,1,0,354,0,0,447,0,0,0,0,0,7,0,0,0,0,0,83,27,0,3,0,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,40,0,0,0,0,712,0,0,0,0,0,0
EP783101_K90_BS1D,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,400,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP036702_K100_BS1D,0,0,0,0,0,0,4,0,0,0,0,1,50,0,3,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP256139_K40_BS1D,0,0,0,0,0,0,13,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP230041_K100_MRCD,0,0,0,0,0,0,1,0,0,0,0,0,2482,268,0,0,312,0,0,0,0,3013,173,0,0,0,0,15,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
EP994895_K20_MRCD,2,0,0,0,0,0,261,0,0,0,0,6,19156,705,265,0,615,0,0,0,0,4029,1849,0,0,0,0,13,0,0,0,0,0,261,353,0,7181,0,0,0,0,112,0,0,3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP175511_K10_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP824061_K50_MRCD,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP216429_K80_BS1D,0,0,0,0,0,0,1,0,0,0,0,488,28,8,0,0,5,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,8,2,0,2,0,0,0,0,0,0,0,70389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP646001_K20_MRCD,0,0,0,0,0,0,2,0,0,0,0,0,16,0,136,0,2,0,2,0,0,12,2,0,0,0,0,1,0,0,0,0,0,5,1,0,32,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0
EP926005_K10_MRCD,0,0,0,0,0,0,331,0,0,0,0,4,10719,235,10,0,946,0,0,0,0,15388,656,0,0,0,0,199,0,0,0,0,0,5,120,1,28,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
EP123900_K80_BS1D,0,0,0,0,0,0,1,0,0,0,0,1,186,47,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,14,0,0,0,0,0,83,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP238282_K90_BRCD,0,0,0,0,0,0,0,0,0,0,0,825,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
EP754866_K90_BRCD,0,0,0,0,0,0,10,0,0,0,0,0,1966,0,0,0,0,0,0,0,0,922,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,1,0,0,0,0,0,0,0,4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EP307640_K70_BRCD,0,0,0,0,0,0,66,0,0,0,0,7,10,42,0,0,0,0,0,0,0,218,27,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
